c,R (5th July 2020),c/R,R (5th July 2020) (directly proportional to c),Peak date,Peak size,Current,Surge 1 (planned capacity),Surge 2 (planned + Nightingale),Peak date.1,Peak size.1,Current.1,Surge 1 (planned capacity).1,Surge 2 (planned + Nightingale).1
0.46,0.078058,5.893053883,0.076569683,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.48,0.0813852,5.897878238,0.0798988,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.5,0.0847124,5.902323627,0.083227917,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.52,0.0880397,5.906426305,0.086557033,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.54,0.0913669,5.910236639,0.08988615,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.56,0.0946941,5.913779211,0.093215267,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.58,0.0980213,5.917081287,0.096544383,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.6,0.101349,5.920137347,0.0998735,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.62,0.104676,5.92303871,0.103202617,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.64,0.108003,5.925761321,0.106531733,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.66,0.11133,5.928321207,0.10986085,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.68,0.114657,5.930732533,0.113189967,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.7,0.117985,5.932957579,0.116519083,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.72,0.121312,5.93510947,0.1198482,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.74,0.124639,5.937146479,0.123177317,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.76,0.127966,5.939077567,0.126506433,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.78,0.131293,5.940910787,0.12983555,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.8,0.134621,5.942609251,0.133164667,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.82,0.137948,5.944268855,0.136493783,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.84,0.141275,5.945850292,0.1398229,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.86,0.144602,5.947358958,0.143152017,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.88,0.147929,5.948799762,0.146481133,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.9,0.151257,5.950137845,0.14981025,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.92,0.154584,5.951456813,0.153139367,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.94,0.157911,5.952720203,0.156468483,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.96,0.161238,5.953931455,0.1597976,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
0.98,0.164565,5.955093732,0.163126717,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1,0.167892,5.956209944,0.166455833,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.02,0.17122,5.957247985,0.16978495,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.04,0.174547,5.958280578,0.173114067,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.06,0.177874,5.959274543,0.176443183,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.08,0.181201,5.960232008,0.1797723,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.1,0.184528,5.961154947,0.183101417,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.12,0.187855,5.962045194,0.186430533,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.14,0.191183,5.962873268,0.18975965,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.16,0.19451,5.963703666,0.193088767,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.18,0.197837,5.964506134,0.196417883,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.2,0.201164,5.965282058,0.199747,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.22,0.204491,5.966032735,0.203076117,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.24,0.207818,5.966759376,0.206405233,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.26,0.211145,5.967463118,0.20973435,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.28,0.214473,5.968117199,0.213063467,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.3,0.2178,5.968778696,0.216392583,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.32,0.221127,5.969420288,0.2197217,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.34,0.224454,5.97004286,0.223050817,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.36,0.227781,5.970647245,0.226379933,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.38,0.231108,5.971234228,0.22970905,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.4,0.234435,5.971804551,0.233038167,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.42,0.237762,5.972358914,0.236367283,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.44,0.24109,5.972873201,0.2396964,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.46,0.244417,5.973397922,0.243025517,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.48,0.247744,5.973908551,0.246354633,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.5,0.251071,5.974405646,0.24968375,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.52,0.254398,5.97488974,0.253012867,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.54,0.257725,5.975361335,0.256341983,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.56,0.261052,5.975820909,0.2596711,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.58,0.264379,5.976268917,0.263000217,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
1.6,0.267706,5.976705789,0.266329333,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.62,0.271034,5.977109883,0.26965845,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.64,0.274361,5.97752596,0.272987567,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.66,0.277688,5.977932068,0.276316683,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.68,0.281015,5.978328559,0.2796458,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.7,0.284342,5.978715772,0.282974917,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.72,0.287669,5.979094028,0.286304033,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.74,0.290996,5.979463635,0.28963315,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.76,0.294323,5.979824886,0.292962267,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.78,0.29765,5.980178061,0.296291383,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.8,0.300977,5.980523429,0.2996205,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.82,0.304304,5.980861244,0.302949617,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.84,0.307632,5.98117231,0.306278733,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.86,0.310959,5.981495953,0.30960785,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.88,0.314286,5.981812744,0.312936967,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.9,0.317613,5.982122898,0.316266083,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.92,0.32094,5.982426622,0.3195952,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.94,0.324267,5.982724113,0.322924317,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.96,0.327594,5.983015562,0.326253433,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
1.98,0.330921,5.98330115,0.32958255,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2,0.334248,5.983581054,0.332911667,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.02,0.337575,5.98385544,0.336240783,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.04,0.340902,5.98412447,0.3395699,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.06,0.344229,5.9843883,0.342899017,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.08,0.347556,5.984647078,0.346228133,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.1,0.350883,5.98490095,0.34955725,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.12,0.35421,5.985150052,0.352886367,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.14,0.357537,5.985394519,0.356215483,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.16,0.360864,5.985634477,0.3595446,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.18,0.364191,5.985870052,0.362873717,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.2,0.367518,5.986101361,0.366202833,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.22,0.370845,5.98632852,0.36953195,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.24,0.374173,5.98653564,0.372861067,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.26,0.3775,5.986754967,0.376190183,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.28,0.380827,5.986970462,0.3795193,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.3,0.384154,5.987182224,0.382848417,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.32,0.387481,5.987390349,0.386177533,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.34,0.390808,5.987594932,0.38950665,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.36,0.394135,5.98779606,0.392835767,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.38,0.397462,5.987993821,0.396164883,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.4,0.400789,5.988188299,0.399494,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.42,0.404116,5.988379574,0.402823117,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.44,0.407443,5.988567726,0.406152233,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.46,0.41077,5.98875283,0.40948135,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.48,0.414097,5.98893496,0.412810467,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.5,0.417424,5.989114186,0.416139583,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.52,0.420751,5.989290578,0.4194687,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.54,0.424078,5.989464202,0.422797817,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.56,0.427405,5.989635124,0.426126933,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.58,0.430732,5.989803404,0.42945605,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.6,0.434059,5.989969106,0.432785167,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.62,0.437386,5.990132286,0.436114283,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.64,0.440713,5.990293002,0.4394434,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.66,0.44404,5.990451311,0.442772517,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.68,0.447367,5.990607264,0.446101633,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.7,0.450694,5.990760915,0.44943075,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.72,0.45402,5.99092551,0.452759867,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.74,0.457347,5.991074611,0.456088983,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.76,0.460674,5.991221558,0.4594181,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.78,0.464001,5.991366398,0.462747217,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.8,0.467328,5.991509176,0.466076333,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.82,0.470655,5.991649935,0.46940545,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.84,0.473982,5.991788718,0.472734567,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.86,0.477309,5.991925566,0.476063683,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.88,0.480636,5.99206052,0.4793928,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.9,0.483963,5.992193618,0.482721917,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.92,0.48729,5.992324899,0.486051033,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.94,0.490617,5.992454399,0.48938015,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.96,0.493944,5.992582155,0.492709267,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
2.98,0.497271,5.992708201,0.496038383,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3,0.500598,5.992832572,0.4993675,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.02,0.503925,5.992955301,0.502696617,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.04,0.507252,5.99307642,0.506025733,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.06,0.510579,5.99319596,0.50935485,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.08,0.513906,5.993313952,0.512683967,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.1,0.517232,5.993442014,0.516013083,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.12,0.520559,5.993556926,0.5193422,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.14,0.523886,5.993670379,0.522671317,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.16,0.527213,5.993782399,0.526000433,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.18,0.53054,5.993893015,0.52932955,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.2,0.533867,5.994002251,0.532658667,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.22,0.537194,5.994110135,0.535987783,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.24,0.540521,5.994216691,0.5393169,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.26,0.543848,5.994321943,0.542646017,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.28,0.547175,5.994425915,0.545975133,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.3,0.550502,5.99452863,0.54930425,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.32,0.553829,5.994630111,0.552633367,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.34,0.557155,5.99474114,0.555962483,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.36,0.560482,5.994840155,0.5592916,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.38,0.563809,5.994938002,0.562620717,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.4,0.567136,5.995034701,0.565949833,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.42,0.570463,5.995130271,0.56927895,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.44,0.57379,5.995224734,0.572608067,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.46,0.577117,5.995318107,0.575937183,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.48,0.580444,5.99541041,0.5792663,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.5,0.583771,5.995501661,0.582595417,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.52,0.587097,5.99560209,0.585924533,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.54,0.590424,5.995691232,0.58925365,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.56,0.593751,5.995779376,0.592582767,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.58,0.597078,5.995866537,0.595911883,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.6,0.600405,5.995952732,0.599241,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.62,0.603732,5.996037977,0.602570117,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.64,0.607059,5.996122288,0.605899233,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.66,0.610385,5.996215503,0.60922835,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.68,0.613712,5.996297938,0.612557467,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.7,0.617039,5.996379483,0.615886583,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.72,0.620366,5.996460154,0.6192157,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.74,0.623693,5.996539964,0.622544817,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.76,0.62702,5.996618928,0.625873933,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.823,275,420,860
3.78,0.630347,5.996697057,0.62920305,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.8,0.633674,5.996774367,0.632532167,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.82,0.637,5.996860283,0.635861283,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.84,0.640327,5.996935941,0.6391904,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.86,0.643654,5.997010816,0.642519517,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.88,0.646981,5.997084922,0.645848633,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.9,0.650308,5.99715827,0.64917775,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.92,0.653634,5.997240046,0.652506867,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.94,0.656961,5.997311865,0.655835983,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.96,0.660288,5.99738296,0.6591651,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
3.98,0.663615,5.997453343,0.662494217,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4,0.666942,5.997523023,0.665823333,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.02,0.670269,5.997592012,0.66915245,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.04,0.673595,5.997669223,0.672481567,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.06,0.676922,5.997736815,0.675810683,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.08,0.680249,5.997803745,0.6791398,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.1,0.683576,5.997870025,0.682468917,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.12,0.686903,5.997935662,0.685798033,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.14,0.690229,5.998009356,0.68912715,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.16,0.693556,5.998073696,0.692456267,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.18,0.696883,5.99813742,0.695785383,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.2,0.70021,5.99820054,0.6991145,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.22,0.703537,5.998263062,0.702443617,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.24,0.706863,5.998333482,0.705772733,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.26,0.71019,5.998394796,0.70910185,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.28,0.713517,5.998455538,0.712430967,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.3,0.716844,5.998515716,0.715760083,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.32,0.720171,5.998575338,0.7190892,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.34,0.723497,5.998642703,0.722418317,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.36,0.726824,5.998701199,0.725747433,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.38,0.730151,5.998759161,0.72907655,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.4,0.733478,5.998816597,0.732405667,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.42,0.736804,5.998881656,0.735734783,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.44,0.740131,5.998938026,0.7390639,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.46,0.743458,5.998993891,0.742393017,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.48,0.746785,5.999049258,0.745722133,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.5,0.750112,5.999104134,0.74905125,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.52,0.753438,5.999166487,0.752380367,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.54,0.756765,5.999220366,0.755709483,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
4.56,0.760092,5.999273772,0.7590386,2020-07-04,65.1338,2300,2450,2900,2020-07-04,19.8229,275,420,860
